restaurant_id,Title,Reviews,Rating,Price,Revenue,Cuisine,Cuisine_countries,Cuisine_countries_0,Cuisine_countries_1,Cuisine_countries_2,Cuisine_countries_3,Cuisine_auxes,lat,lng,restaurants_count,Population,Pricexm2
155,Ristorante & Pizzeria La Taverna,389,4,32.5,389,"Northern-Italian, Central-Italian, Italian, Mediterranean",1E+060,1000000,100000000100,1E+021,0,0,45.42158,9.20401,7,15111,1750
156,Flower Burger,,4.5,11,113.47619047619,Fast Food,0,0,0,0,0,1000000000000,45.47596,9.20268,193,62347,4750
157,Bomaki Sanzio,,4,27,239.715384615385,"Japanese, Brazilian, Seafood, Sushi, Asian",1.0001E+073,1.0001E+019,10000000000,0,0,100010,45.46797,9.15143,52,21394,3500
158,GAM Bistrot Coreano,295,4,30,295,"Asian, Korean",1E+073,1E+019,100000000,0,0,0,45.48153,9.18492,57,5863,4150
159,Arepa'z,609,4,,609,"Latin, Venezuelan",1E+036,0,10000000,0,10,0,45.44737,9.15869,74,17030,4000
160,Copacabana Temakeria - Brazilian Sushi,862,4,33,862,"Japanese, Brazilian, Seafood, Sushi, Asian, Fusion",1.0001E+073,1.0001E+019,1.00000001E+018,0,0,100010,45.4777,9.1753,91,30985,3850
161,SHIZEN Japanese Fusion Restaurant,612,4,24,612,"Chinese, Japanese, Fusion, Seafood, Sushi, Asian",1.00000000000001E+073,1.00000000000001E+019,1.00000001E+018,0,0,100010,45.48966,9.22383,70,44572,2800
162,Ristorante Settembrini 18,838,4,53.5,838,"Italian, Pizza, Seafood, Mediterranean, European, Lombard, Northern-Italian",1.00000000001E+051,0,1.00000000001E+022,1E+021,0,10100000,45.48124,9.2056,193,62347,4750
164,L'Antro della Sibilla,,4,36,261.466666666667,"Seafood, Italian, Pizza, Mediterranean, European, Neapolitan, Campania, Southern-Italian",1E+067,10000000000000,1.00000000001E+022,1E+023,0,10100000,45.48015,9.20302,90,18831,3200
165,Ristorante Chef J,271,4,18,271,"Chinese, Seafood, Asian, Diner, Beijing cuisine",1.00100000000001E+073,1.00100000000001E+019,0,0,0,100000000100000,45.49393,9.18521,88,22859,3200
166,Al 395,374,4,24,374,"Italian, Seafood, Mediterranean, Lombard, Northern-Italian",1.000000011E+040,0,100000001100,1E+021,0,100000,45.46091,9.09114,8,29916,1600
167,Da Puccini,,4.5,,169.613636363636,"Italian, Pizza, Seafood, Mediterranean, Soups, Lombard, Northern-Italian",1.000000011E+040,0,100000001100,1E+021,0,10110000,45.46701,9.18166,204,16765,4950
168,Osteria Mare in Pasta,310,4,,310,"Italian, Seafood, Mediterranean",1.000000001E+040,0,100000000100,0,0,100000,45.49486,9.18707,88,22859,3200
169,Cookbook,481,4,33,481,"Italian, Mediterranean, European",1.00000000001E+051,0,1.00000000001E+022,0,0,0,45.48799,9.15924,18,18122,2750
170,Feel Fusion,406,4,47.5,406,"Chinese, Japanese, Seafood, Sushi, Asian, Fusion",1.00000000000001E+073,1.00000000000001E+019,1.00000001E+018,0,0,100010,45.47895,9.16037,32,17883,4300
171,Luna Rossa,650,4,12,650,"Italian, Pizza, Mediterranean, Lombard, Northern-Italian",1.000000011E+040,0,100000001100,1E+021,0,10000000,45.46716,9.18593,114,18492,6250
172,Dawali,759,4,,759,"Lebanese, Mediterranean, Middle Eastern",1.00101E+034,0,100101,1E+025,0,0,45.4412,9.19023,11,7786,1850
173,Baobab Burger Organico,592,4,,592,"Italian, American, Barbecue, European",1E+077,1E+023,1.00000000001E+022,0,0,1E+020,45.46946,9.15373,52,21394,3500
174,Capriccio Ristorante Pizzeria,385,4,28,385,"Italian, Sicilian, Southern-Italian",1E+040,0,100000000000,100100000000,0,0,45.48224,9.2163,193,62347,4750
175,Stella d'Asia,422,4,,422,"Chinese, Seafood, Asian, Healthy",1.00000000000001E+073,1.00000000000001E+019,0,0,0,1000100000,45.44124,9.21613,37,36129,1900
176,Casa Ramen,,4.5,,239.715384615385,"Japanese, Asian, Soups",1E+073,1E+019,10000000000,0,0,10000,45.48909,9.1885,88,22859,3200
177,DOU Asian Passion,442,4,,442,"Chinese, Seafood, Asian, Thai, Fusion",1.00000000000001E+073,1.00000000000001E+019,1E+018,100,0,100000,45.45251,9.15493,56,15228,4550
179,Birra e Polpette,223,4.5,,223,Italian,1E+040,0,100000000000,0,0,0,45.45104,9.19356,44,13686,3300
180,Sushi Ran Bovisa,439,4,,439,"Chinese, Japanese, Sushi, Asian, Fusion",1.00000000000001E+073,1.00000000000001E+019,1.00000001E+018,0,0,10,45.49793,9.16993,19,13955,2000
181,Pizzeria Napulegna,,4.5,,169.613636363636,"Italian, Pizza, Mediterranean, Neapolitan, Campania, Southern-Italian",1E+067,10000000000000,100000000100,1E+023,0,10000000,45.45118,9.18873,44,13686,3300
182,Mao Hunan,941,4.5,,941,"Chinese, Seafood, Asian",1.00000000000001E+073,1.00000000000001E+019,0,0,0,100000,45.4861,9.21877,70,44572,2800
183,Fancy Toast,483,4,16,483,"Italian, American",1E+077,1E+023,100000000000,0,0,0,45.51529,9.21169,30,8583,1950
184,La Prosciutteria Milano Brera,,4.5,,123.2,"Deli, Italian, Mediterranean, Wine Bar, Tuscan, Central-Italian",1E+060,1000000,100000000100,1,10000,1000000000000001,45.47434,9.18338,114,18492,6250
185,Moon Light 92,383,4,18,383,"Italian, Seafood",1E+040,0,100000000000,0,0,100000,45.45353,9.14979,36,31176,2000
186,Sakura 2,390,4,,390,"Japanese, Seafood, Sushi, Asian",1E+073,1E+019,10000000000,0,0,100010,45.48592,9.22287,193,62347,4750
187,Impressione ChongQing,187,4.5,,187,"Chinese, Asian",1.00000000000001E+073,1.00000000000001E+019,0,0,0,0,45.48834,9.20495,90,18831,3200
188,Kome Fusion Restaurant,258,4.5,,258,"Japanese, Seafood, Sushi, Asian, Fusion",1E+073,1E+019,1.00000001E+018,0,0,100010,45.48968,9.1638,18,18122,2750
190,Basara - Sushi Pasticceria,,4.5,36,239.715384615385,"Japanese, Seafood, Sushi, Asian, Fusion",1E+073,1E+019,1.00000001E+018,0,0,100010,45.45391,9.16895,56,15228,4550
191,Wicky's Innovative Japanese Cuisine,427,4.5,142.5,427,"Japanese, Seafood, Sushi, Asian, International, Contemporary",1E+073,1E+019,10010000000000,0,0,1.00000000001E+016,45.45996,9.18794,204,16765,4950
192,Poporoya Sushi Bar E Alimentari Giapponesi,,4.5,22.5,239.715384615385,"Japanese, Seafood, Sushi, Asian, Healthy, Soups",1E+073,1E+019,10000000000,0,0,1000110010,45.4755,9.21455,193,62347,4750
193,Nozomi,421,4,,421,"Japanese, Asian, Soups",1E+073,1E+019,10000000000,0,0,10000,45.46703,9.21009,89,31720,4100
194,Antica Pizzeria Leone,,4,,169.613636363636,"Italian, Pizza, Mediterranean, Neapolitan, Campania, Southern-Italian",1E+067,10000000000000,100000000100,1E+023,0,10000000,45.4682,9.15126,52,21394,3500
195,Björk Swedish Brasserie & Side Store,744,4,42.5,744,"European, Swedish, Scandinavian",1E+051,0,1E+022,1000000010000,0,0,45.47708,9.20207,193,62347,4750
196,Ristorante Ta Hua,,4,30,187.7265625,"Chinese, Seafood, Asian",1.00000000000001E+073,1.00000000000001E+019,0,0,0,100000,45.48334,9.19807,57,5863,4150
197,Ristorante Shri Ganesh,414,4,31,414,"Indian, Asian",1E+073,1E+019,100000000000000,0,0,0,45.44869,9.1643,74,17030,4000
198,Pizzeria Assaje,,4,,123.728,"Pizza, Italian, Mediterranean, Neapolitan, Campania, Southern-Italian",1E+067,10000000000000,100000000100,1E+023,0,10000000,45.49006,9.18938,88,22859,3200
199,Ristorante Pizzeria The Kitchen,555,4,34.5,555,"Italian, European, Lombard, Northern-Italian",1.00000000001E+051,0,1.00000000001E+022,1E+021,0,0,45.48205,9.21091,193,62347,4750
200,The Meatball Family,,4,16,169.613636363636,"Italian, Mediterranean",1.000000001E+040,0,100000000100,0,0,0,45.45316,9.17241,74,17030,4000
201,Pasto Laboratorio di Pasta Con Cucina,94,4.5,13,94,"Italian, Mediterranean, European",1.00000000001E+051,0,1.00000000001E+022,0,0,0,45.46267,9.18439,204,16765,4950
202,Prime One Seven,300,4,24,300,"Italian, American, Bar",1E+077,1E+023,100000000000,0,0,1E+021,45.48014,9.18676,114,18492,6250
203,Japan Bistro,264,4.5,,264,"Japanese, Seafood, Sushi, Asian",1E+073,1E+019,10000000000,0,0,100010,45.48085,9.19347,57,5863,4150
204,Il Cerchio,364,4,,364,"Italian, Pizza, Seafood, Soups",1E+040,0,100000000000,0,0,10110000,45.48674,9.19837,57,5863,4150
205,Pizzeria Loredani,96,4.5,12,96,"Italian, Pizza",1E+040,0,100000000000,0,0,10000000,45.49885,9.11119,11,32544,1850
206,Pizzeria Blow Out,242,4.5,,242,"Italian, Pizza",1E+040,0,100000000000,0,0,10000000,45.4495,9.13525,36,31176,2000
207,Salsamenteria di Parma,,4,14.5,169.613636363636,"Italian, Mediterranean, Emilian, Northern-Italian",1.0000000000001E+053,0,1.0000000000001E+024,1E+021,0,0,45.46636,9.19537,204,16765,4950
208,Me.nu (Isola),80,4.5,12,80,"Italian, Cafe, European",1.00000000001E+051,0,1.00000000001E+022,0,0,1E+017,45.48841,9.19325,88,22859,3200
209,Ai 3 Fratelli,254,4.5,,254,"Italian, Pizza, Seafood, European, Mediterranean",1.00000000001E+051,0,1.00000000001E+022,0,0,10100000,45.48977,9.21292,70,44572,2800
211,Trattoria San Filippo Neri,408,4,,408,"Italian, Mediterranean, Lombard, Northern-Italian",1.000000011E+040,0,100000001100,1E+021,0,0,45.51195,9.2247,26,29523,1950
212,Namaste,549,4,,549,"Indian, Asian, Nepali",1E+073,1E+019,100000000000000,1E+022,0,0,45.47212,9.14217,21,26586,2350
213,Zen Sushi Restaurant,677,4,41,677,"Japanese, Seafood, Sushi, Asian, Soups",1E+073,1E+019,10000000000,0,0,110010,45.4597,9.18867,204,16765,4950
214,El Bechée,451,4,,451,"Italian, Barbecue, European, Lombard, Northern-Italian, Steakhouse, Mediterranean",1.00000000001E+051,0,1.00000000001E+022,1E+021,0,1E+020,45.45654,9.17477,81,20008,4000
215,La Bracioleria,,4,18,169.613636363636,"Italian, Seafood, Mediterranean, Barbecue, Sicilian, Southern-Italian",1.000000001E+040,0,100000000100,100100000000,0,1E+020,45.45833,9.2076,89,31720,4100
216,Burger Wave,,4,,191.294117647059,"American, Bar, Fast Food, Australian, Barbecue",1.00001E+077,1.00001E+023,0,0,0,1.100000001E+021,45.44724,9.17715,81,20008,4000
217,La Locanda Dell Amore,268,4,,268,"Italian, Pizza, Seafood, Mediterranean",1.000000001E+040,0,100000000100,0,0,10100000,45.47707,9.2044,193,62347,4750
218,Cood - Cocktails and Beef,91,4.5,65.5,91,"Italian, Steakhouse, Barbecue, Brew Pub, Mediterranean, Pub, Argentinean, South American",1E+074,1E+020,100000000100,1000000000,0,1.01000000000001E+020,45.47707,9.2044,193,62347,4750
219,Bomaki City Life,716,4,,716,"Sushi, Japanese, Brazilian, Seafood",1E+069,1000000000000000,10000000000,0,0,100010,45.47693,9.15592,12,2322,1500
220,SushiYo,220,4.5,21.5,220,"Chinese, Sushi, Asian, Seafood, Fusion",1.00000000000001E+073,1.00000000000001E+019,1E+018,0,0,100010,45.49813,9.20829,17,16032,2150
221,Pizzeria Napoletana Daniele,209,4.5,,209,"Italian, Pizza, Neapolitan, Campania, Southern-Italian, Mediterranean",1E+067,10000000000000,100000000100,1E+023,0,10000000,45.45606,9.17679,81,20008,4000
222,Le Tre Stelle,66,4.5,,66,"Italian, Pizza, Neapolitan, Campania, Southern-Italian, Mediterranean",1E+067,10000000000000,100000000100,1E+023,0,10000000,45.45793,9.15448,34,27088,4550
223,L'Imperiale,301,4,,301,"Chinese, Seafood",1E+059,100000,0,0,0,100000,45.47752,9.2155,193,62347,4750
224,Greek Fusion,,4,9,242.857142857143,Greek,1E+045,0,1E+016,0,0,0,45.45183,9.17598,74,17030,4000
225,Jubin II,369,4,,369,"Chinese, Seafood, Asian, Vietnamese",1.00000000000001E+073,1.00000000000001E+019,0,0,1,100000,45.48758,9.21845,70,44572,2800
226,Ginmi,165,4.5,33,165,"Asian, Korean",1E+073,1E+019,100000000,0,0,0,45.4816,9.21843,193,62347,4750
227,Dawat - Indian Restaurant,697,4,22.5,697,"Indian, Asian",1E+073,1E+019,100000000000000,0,0,0,45.48605,9.15959,91,30985,3850
228,Ristorante Pizzeria Grume,49,5,21,49,"Neapolitan, Campania, Central-Italian, Southern-Italian, Italian, Pizza, Mediterranean",1.0000001E+067,10000001000000,100000000100,1E+023,0,10000000,45.51487,9.20589,30,8583,1950
229,Giardino Nuovo,217,4.5,20,217,"Chinese, Seafood, Asian, Japanese",1.00000000000001E+073,1.00000000000001E+019,10000000000,0,0,100000,45.48746,9.16997,91,30985,3850
230,Kim Bar,334,4.5,,334,"Chinese, Seafood, Asian",1.00000000000001E+073,1.00000000000001E+019,0,0,0,100000,45.47022,9.1509,52,21394,3500
231,Mani in Pasta,491,4,14,491,"Pizza, Italian",1E+040,0,100000000000,0,0,10000000,45.47297,9.211,193,62347,4750
232,Amici della Pizza,548,4,,548,"Italian, Pizza, Mediterranean",1.000000001E+040,0,100000000100,0,0,10000000,45.45919,9.21352,89,31720,4100
233,Miyama,455,4,,455,"Japanese, Seafood, Sushi, Asian, Soups, Fusion",1E+073,1E+019,1.00000001E+018,0,0,110010,45.47918,9.10292,5,9854,1250
234,Roast Eat,309,4,,309,"Italian, Barbecue",1E+040,0,100000000000,0,0,1E+020,45.4531,9.17325,74,17030,4000
235,Zero Milano,488,4,82,488,"Japanese, Seafood, Sushi, Contemporary",1E+039,0,10000000000,0,0,1.00000000001E+016,45.4659,9.16625,51,17962,6050
236,La Prosciutteria Milano Navigli,626,4,11.5,626,"Italian, Wine Bar, Tuscan, Northern-Italian, Central-Italian",1E+060,1000000,100000000000,1E+021,10000,1,45.45109,9.17243,74,17030,4000
238,Pumma Milano,307,4,22,307,"Italian, Northern-Italian",1E+040,0,100000000000,1E+021,0,0,45.45941,9.17773,204,16765,4950
239,Bufalatte,150,4.5,13.5,150,"Deli, Street Food, Italian, Mediterranean",1.000000001E+040,0,100000000100,0,0,1000000000000100,45.44725,9.17867,81,20008,4000
240,Don Juanito,464,4,68.5,464,"South American, Steakhouse, Seafood, Argentinean",1E+074,1E+020,0,1000000000,0,101000,45.45281,9.19646,44,13686,3300
241,Wu,460,4,59.5,460,"Chinese, Japanese, Seafood, Sushi, Asian, Soups, Fusion",1.00000000000001E+073,1.00000000000001E+019,1.00000001E+018,0,0,110010,45.46782,9.14606,52,21394,3500
242,Mahrani Mahal,116,4.5,,116,"Indian, Pakistani",1E+043,0,100000000000000,1E+020,0,0,45.50434,9.23879,24,37408,2200
243,Oasi Giapponese,670,4,,670,"Japanese, Seafood, Sushi, Asian, Soups",1E+073,1E+019,10000000000,0,0,110010,45.45851,9.1314,43,44222,2150
244,Biif Burger Ham & Pizza,973,4,21,973,"Italian, American, Pizza, Barbecue, Neapolitan, Campania, Southern-Italian, Mediterranean",1.0000000001E+077,1.0000000001E+023,100000000100,1E+023,0,1.0000000000001E+020,45.45993,9.18169,204,16765,4950
245,Solo Crudo,162,4.5,50,162,"Italian, International, Contemporary, Healthy",1.01E+042,0,10100000000000,0,0,1.0000001E+016,45.48159,9.19727,57,5863,4150
246,La Parrilla Mexicana,,4,,296.785714285714,"Mexican, Latin, Barbecue, Central American",1E+063,1000000000,10000010,0,0,1E+020,45.48507,9.16086,91,30985,3850
247,Pescetto,,4,24,169.613636363636,"Italian, Seafood, Mediterranean, Healthy",1.000000001E+040,0,100000000100,0,0,1000100000,45.4795,9.18357,114,18492,6250
248,Pasta B Jinghua,497,4,24,497,"Chinese, Asian, Soups, Singaporean",1.00000000000001E+073,1.00000000000001E+019,0,10000000000,0,10000,45.46596,9.1919,204,16765,4950
249,Wang Jiao Milano,602,4,,602,"Chinese, Seafood, Asian",1.00000000000001E+073,1.00000000000001E+019,0,0,0,100000,45.48713,9.21785,70,44572,2800
251,Pane e Tulipani,736,4,65.5,736,"Italian, Pizza, Seafood, Mediterranean, European, Lombard, Northern-Italian",1.00000000001E+051,0,1.00000000001E+022,1E+021,0,10100000,45.48725,9.20093,90,18831,3200
252,I Monelli Pizza,305,4.5,20,305,"Italian, Pizza, Mediterranean",1.000000001E+040,0,100000000100,0,0,10000000,45.45298,9.20107,55,15364,5050
253,Casa Lodi,,4,23.5,169.613636363636,"Italian, Mediterranean, European, Lombard, Northern-Italian, Gastropub",1.00000000001E+051,0,1.00000000001E+022,1E+021,0,100000000000,45.46305,9.18912,204,16765,4950
254,Il Calabrone 2,354,4,,354,"Italian, Pizza, Seafood, Mediterranean",1.000000001E+040,0,100000000100,0,0,10100000,45.48393,9.24061,14,11819,1600
255,Architorta Bistrot,107,4.5,28,107,"Italian, Cafe, European, Mediterranean",1.00000000001E+051,0,1.00000000001E+022,0,0,1E+017,45.47834,9.2113,193,62347,4750
257,Divina Piadina - Piadineria Artigianale,211,4.5,10.5,211,"Italian, Gastropub, Street Food",1E+040,0,100000000000,0,0,100000000100,45.47651,9.21684,193,62347,4750
258,Fu Asian Restaurant,300,4,26.5,300,"Chinese, Japanese, Seafood, Sushi, Asian",1.00000000000001E+073,1.00000000000001E+019,10000000000,0,0,100010,45.48082,9.2168,193,62347,4750
259,Affori ristorante,300,4,44.5,300,"Italian, Pizza, Seafood, Mediterranean, European, Lombard, Northern-Italian",1.00000000001E+051,0,1.00000000001E+022,1E+021,0,10100000,45.51927,9.16982,19,25305,2000
260,Hats-Off,593,4,24,593,"Mexican, American, Grill",1E+077,1E+023,10,0,0,10000000000,45.45512,9.2015,55,15364,5050
261,Perla D'oro - Asian cuisine and sushi,409,4,77.5,409,"Chinese, Japanese, Seafood, Sushi, Asian, Fusion",1.00000000000001E+073,1.00000000000001E+019,1.00000001E+018,0,0,100010,45.46172,9.22132,89,31720,4100
262,Napule è milano,462,4,,462,"Italian, Pizza, Seafood, Mediterranean, Neapolitan, Campania, Southern-Italian",1E+067,10000000000000,100000000100,1E+023,0,10100000,45.48163,9.20241,90,18831,3200
263,Jam Grill House,,4,20,169.613636363636,"Italian, Steakhouse, Grill, Mediterranean, Barbecue",1.000000001E+040,0,100000000100,0,0,1.0000000001E+020,45.49749,9.23904,18,19596,1650
264,Coke,455,4,19.5,455,"Italian, Pizza, Mediterranean",1.000000001E+040,0,100000000100,0,0,10000000,45.44761,9.1776,81,20008,4000
265,Sushi Art,221,4,36.5,221,"Japanese, Seafood, Sushi, Asian, Fusion",1E+073,1E+019,1.00000001E+018,0,0,100010,45.4764,9.18861,114,18492,6250
266,Noma29,285,4,,285,"American, Bar, Barbecue",1E+077,1E+023,0,0,0,1.1E+021,45.48377,9.16397,91,30985,3850
267,Flavors Milano,86,4.5,8,86,"Italian, Mediterranean",1.000000001E+040,0,100000000100,0,0,0,45.46281,9.18923,204,16765,4950
268,Panini Tosti,88,4.5,,88,"Italian, Bar, Pub",1E+040,0,100000000000,0,0,1E+021,45.49997,9.2229,24,37408,2200
269,Sbunda,48,5,8.5,48,"Italian, Mediterranean, Brew Pub",1.000000001E+040,0,100000000100,0,0,1E+018,45.48296,9.1639,91,30985,3850
270,Da Zero,,4,18,123.728,"Pizza, Italian, Mediterranean, Neapolitan, Campania, Southern-Italian",1E+067,10000000000000,100000000100,1E+023,0,10000000,45.46429,9.17933,204,16765,4950
271,Sciatt à Porter,907,4,21,907,"Italian, Lombard, Northern-Italian",1.00000001E+040,0,100000001000,1E+021,0,0,45.48092,9.18883,57,5863,4150
272,Sabbia d'Oro,420,4,,420,"Italian, Pizza, Seafood, Mediterranean",1.000000001E+040,0,100000000100,0,0,10100000,45.45273,9.17537,74,17030,4000
273,City Life Self Service & Restaurant,323,4,,323,"Italian, Mediterranean, European",1.00000000001E+051,0,1.00000000001E+022,0,0,0,45.48341,9.20228,90,18831,3200
274,Piadà,74,5,7.5,74,"Italian, Fast Food, Mediterranean",1.000000001E+040,0,100000000100,0,0,1000000000000,45.45314,9.15576,56,15228,4550
275,Al Cantinone,,4,41.5,169.613636363636,"Italian, European, Lombard, Northern-Italian",1.00000000001E+051,0,1.00000000001E+022,1E+021,0,0,45.46602,9.19173,204,16765,4950
276,Carmel,244,4,,244,Italian,1E+040,0,100000000000,0,0,0,45.45587,9.13654,43,44222,2150
277,Pizzeria Del 333,243,4,,243,"Italian, Pizza",1E+040,0,100000000000,0,0,10000000,45.46006,9.09759,8,24871,1700
278,Fiordiponti Monte Nero,368,4,10,368,"Pizza, Street Food, Italian, Bar, Mediterranean, Ligurian, Northern-Italian",1.000000101E+040,0,100000010100,1E+021,0,1.00000000000001E+021,45.45311,9.20294,55,15364,5050
279,'O Macaro’,321,4,22.5,321,"Italian, Pizza, Mediterranean, Neapolitan, Campania, Southern-Italian",1E+067,10000000000000,100000000100,1E+023,0,10000000,45.45729,9.1936,44,13686,3300
280,Tomoyoshi Endo,449,4,,449,"Japanese, Seafood, Sushi, Asian, Soups",1E+073,1E+019,10000000000,0,0,110010,45.48254,9.19931,90,18831,3200
281,La Taverna,,4,25.5,169.613636363636,"Italian, Mediterranean, Neapolitan, Campania, Southern-Italian",1E+067,10000000000000,100000000100,1E+023,0,0,45.46167,9.21355,89,31720,4100
282,Perricone Cookering,46,5,11,46,"Italian, Seafood, Mediterranean, Sicilian, Southern-Italian",1.000000001E+040,0,100000000100,100100000000,0,100000,45.43864,9.18356,13,11572,2000
283,Pizzeria L'Ortiga,401,4,18,401,"Italian, Pizza, Mediterranean",1.000000001E+040,0,100000000100,0,0,10000000,45.47116,9.24169,14,11819,1600
284,I Sapori Della Pasta,64,5,,64,"Italian, Mediterranean",1.000000001E+040,0,100000000100,0,0,0,45.48016,9.18311,114,18492,6250
285,Osteria da Zio Nini Friggitoria,,4,,169.613636363636,Italian,1E+040,0,100000000000,0,0,0,45.49721,9.13352,33,41405,1850
286,Kilomangiaro,92,4.5,,92,"Italian, Street Food, Gastropub",1E+040,0,100000000000,0,0,100000000100,45.47533,9.22406,61,36376,1900
287,Solo Pizza Cafè,942,4,,942,"Italian, Pizza, Seafood, Mediterranean, Neapolitan, Campania, Southern-Italian",1E+067,10000000000000,100000000100,1E+023,0,10100000,45.45609,9.16498,56,15228,4550
288,Paninoteca,188,4.5,,188,"Italian, Fast Food",1E+040,0,100000000000,0,0,1000000000000,45.47977,9.21121,193,62347,4750
289,Maido,708,4,,708,"Japanese, Fast Food, Asian",1E+073,1E+019,10000000000,0,0,1000000000000,45.45524,9.16786,56,15228,4550
291,All'Origine,442,4,65.5,442,"Italian, Seafood, Mediterranean, European",1.00000000001E+051,0,1.00000000001E+022,0,0,100000,45.457,9.20259,55,15364,5050
292,Bello e Buono,548,4,9,548,"Italian, Mediterranean, Neapolitan, Campania, Southern-Italian, Deli",1E+067,10000000000000,100000000100,1E+023,0,1000000000000000,45.45081,9.19989,60,16739,3100
293,Indo Ceylon,290,4.5,,290,"Indian, Asian, Sri Lankan",1E+073,1E+019,100000000000000,100000,0,0,45.49561,9.1773,4,3807,2000
294,Al Pizzetta,213,4.5,9,213,"Italian, Pizza",1E+040,0,100000000000,0,0,10000000,45.46117,9.20744,55,15364,5050
295,Taiyo,524,4,89.5,524,"Japanese, Seafood, Sushi, Asian, Fusion",1E+073,1E+019,1.00000001E+018,0,0,100010,45.48874,9.21727,70,44572,2800
296,Margy Burger,452,4,11.5,452,"Italian, American, Fast Food",1E+077,1E+023,100000000000,0,0,1000000000000,45.46237,9.19474,204,16765,4950
297,La Forchetta,357,4,16,357,"Italian, Pizza, Seafood, Mediterranean",1.000000001E+040,0,100000000100,0,0,10100000,45.44977,9.14162,36,31176,2000
298,"Sciura Maria Panzerotti Via Cenisio, 36",167,4.5,4.5,167,"Mediterranean, Italian, Fast Food, Deli",1.000000001E+040,0,100000000100,0,0,1001000000000000,45.48778,9.1673,18,18122,2750
299,Moya Sushi,454,4,42.5,454,"Japanese, Seafood, Sushi, Asian",1E+073,1E+019,10000000000,0,0,100010,45.4472,9.15411,23,13793,3900
300,L'Altra Taverna,651,4,24,651,"Italian, Pizza, Mediterranean, Neapolitan",1.0000000010001E+040,0,100000000100,1E+023,0,10000000,45.46116,9.21427,89,31720,4100
301,Martini Bistrot Dolce&Gabbana,542,4,83.5,542,"Italian, Seafood, Mediterranean, European, Sicilian, Lombard, Northern-Italian, Southern-Italian",1.00000000001E+051,0,1.00000000001E+022,1.0000000001001E+021,0,100000,45.46837,9.19869,204,16765,4950
